0,1,2,3,4,5
CHANDIGARH,2002,Hr. Secondary/Intermediate/Pre-Universit,9,7,16
CHANDIGARH,2002,Diploma,0,0,0
CHANDIGARH,2002,Graduate,3,1,4
CHANDIGARH,2002,Post Graduate and Above,0,0,0
CHANDIGARH,2002,Total,53,34,87
CHANDIGARH,2003,No Education,10,4,14
CHANDIGARH,2003,Primary,9,6,15
CHANDIGARH,2003,Middle,9,8,17
CHANDIGARH,2003,Matriculate/Secondary,37,11,48
CHANDIGARH,2003,Hr. Secondary/Intermediate/Pre-Universit,1,4,5
CHANDIGARH,2003,Diploma,0,0,0
CHANDIGARH,2003,Graduate,2,2,4
CHANDIGARH,2003,Post Graduate and Above,0,0,0
CHANDIGARH,2003,Total,68,35,103
CHANDIGARH,2004,No Education,6,7,13
CHANDIGARH,2004,Primary,8,1,9
CHANDIGARH,2004,Middle,7,1,8
CHANDIGARH,2004,Matriculate/Secondary,22,7,29
CHANDIGARH,2004,Hr. Secondary/Intermediate/Pre-Universit,4,3,7
CHANDIGARH,2004,Diploma,0,0,0
CHANDIGARH,2004,Graduate,4,4,8
CHANDIGARH,2004,Post Graduate and Above,1,0,1
CHANDIGARH,2004,Total,52,23,75
CHANDIGARH,2005,No Education,11,9,20
CHANDIGARH,2005,Primary,6,1,7
CHANDIGARH,2005,Middle,12,6,18
CHANDIGARH,2005,Matriculate/Secondary,31,6,37
CHANDIGARH,2005,Hr. Secondary/Intermediate/Pre-Universit,0,1,1
CHANDIGARH,2005,Diploma,0,0,0
CHANDIGARH,2005,Graduate,3,2,5
CHANDIGARH,2005,Post Graduate and Above,0,1,1
CHANDIGARH,2005,Total,63,26,89
CHANDIGARH,2006,No Education,0,3,3
CHANDIGARH,2006,Primary,4,4,8
CHANDIGARH,2006,Middle,7,3,10
CHANDIGARH,2006,Matriculate/Secondary,19,6,25
CHANDIGARH,2006,Hr. Secondary/Intermediate/Pre-Universit,18,3,21
CHANDIGARH,2006,Diploma,1,0,1
CHANDIGARH,2006,Graduate,7,5,12
CHANDIGARH,2006,Post Graduate and Above,0,0,0
CHANDIGARH,2006,Total,56,24,80
CHANDIGARH,2007,No Education,1,2,3
CHANDIGARH,2007,Primary,6,1,7
CHANDIGARH,2007,Middle,12,3,15
CHANDIGARH,2007,Matriculate/Secondary,19,12,31
CHANDIGARH,2007,Hr. Secondary/Intermediate/Pre-Universit,14,1,15
CHANDIGARH,2007,Diploma,1,0,1
CHANDIGARH,2007,Graduate,7,3,10
CHANDIGARH,2007,Post Graduate and Above,0,0,0
CHANDIGARH,2007,Total,60,22,82
CHANDIGARH,2008,No Education,6,1,7
CHANDIGARH,2008,Primary,6,2,8
CHANDIGARH,2008,Middle,14,7,21
CHANDIGARH,2008,Matriculate/Secondary,16,7,23
CHANDIGARH,2008,Hr. Secondary/Intermediate/Pre-Universit,11,4,15
CHANDIGARH,2008,Diploma,0,0,0
CHANDIGARH,2008,Graduate,4,4,8
CHANDIGARH,2008,Post Graduate and Above,1,0,1
CHANDIGARH,2008,Total,58,25,83
CHANDIGARH,2009,No Education,2,0,2
CHANDIGARH,2009,Primary,1,1,2
CHANDIGARH,2009,Middle,2,2,4
CHANDIGARH,2009,Matriculate/Secondary,24,22,46
CHANDIGARH,2009,Hr. Secondary/Intermediate/Pre-Universit,5,2,7
CHANDIGARH,2009,Diploma,0,0,0
CHANDIGARH,2009,Graduate,8,3,11
CHANDIGARH,2009,Post Graduate and Above,2,1,3
CHANDIGARH,2009,Total,44,31,75
CHANDIGARH,2010,No Education,3,0,3
CHANDIGARH,2010,Primary,5,2,7
CHANDIGARH,2010,Middle,6,13,19
CHANDIGARH,2010,Matriculate/Secondary,5,17,22
CHANDIGARH,2010,Hr. Secondary/Intermediate/Pre-Universit,4,5,9
CHANDIGARH,2010,Diploma,1,0,1
CHANDIGARH,2010,Graduate,6,3,9
CHANDIGARH,2010,Post Graduate and Above,1,0,1
CHANDIGARH,2010,Total,31,40,71
CHANDIGARH,2011,No Education,2,0,2
CHANDIGARH,2011,Primary,3,4,7
CHANDIGARH,2011,Middle,8,10,18
CHANDIGARH,2011,Matriculate/Secondary,28,25,53
CHANDIGARH,2011,Hr. Secondary/Intermediate/Pre-Universit,6,6,12
CHANDIGARH,2011,Diploma,0,0,0
CHANDIGARH,2011,Graduate,10,3,13
CHANDIGARH,2011,Post Graduate and Above,0,0,0
CHANDIGARH,2011,Total,57,48,105
CHANDIGARH,2012,No Education,4,4,8
CHANDIGARH,2012,Primary,3,3,6
CHANDIGARH,2012,Middle,8,7,15
CHANDIGARH,2012,Matriculate/Secondary,38,16,54
CHANDIGARH,2012,Hr. Secondary/Intermediate/Pre-Universit,12,2,14
CHANDIGARH,2012,Diploma,0,0,0
CHANDIGARH,2012,Graduate,10,7,17
CHANDIGARH,2012,Post Graduate and Above,0,0,0
CHANDIGARH,2012,Total,75,39,114
D & N HAVELI,2001,No Education,18,7,25
D & N HAVELI,2001,Primary,9,4,13
D & N HAVELI,2001,Middle,3,2,5
D & N HAVELI,2001,Matriculate/Secondary,5,2,7
D & N HAVELI,2001,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
D & N HAVELI,2001,Diploma,0,0,0
D & N HAVELI,2001,Graduate,0,0,0
D & N HAVELI,2001,Post Graduate and Above,0,0,0
D & N HAVELI,2001,Total,35,15,50
D & N HAVELI,2002,No Education,13,8,21
D & N HAVELI,2002,Primary,16,8,24
D & N HAVELI,2002,Middle,1,1,2
D & N HAVELI,2002,Matriculate/Secondary,2,1,3
D & N HAVELI,2002,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
D & N HAVELI,2002,Diploma,0,0,0
D & N HAVELI,2002,Graduate,0,0,0
D & N HAVELI,2002,Post Graduate and Above,0,0,0
D & N HAVELI,2002,Total,32,18,50
D & N HAVELI,2003,No Education,21,12,33
D & N HAVELI,2003,Primary,1,1,2
D & N HAVELI,2003,Middle,1,1,2
D & N HAVELI,2003,Matriculate/Secondary,7,8,15
D & N HAVELI,2003,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
D & N HAVELI,2003,Diploma,0,0,0
D & N HAVELI,2003,Graduate,0,0,0
D & N HAVELI,2003,Post Graduate and Above,0,0,0
D & N HAVELI,2003,Total,30,22,52
D & N HAVELI,2004,No Education,12,10,22
D & N HAVELI,2004,Primary,4,5,9
D & N HAVELI,2004,Middle,2,0,2
D & N HAVELI,2004,Matriculate/Secondary,2,0,2
D & N HAVELI,2004,Hr. Secondary/Intermediate/Pre-Universit,0,4,4
D & N HAVELI,2004,Diploma,0,0,0
D & N HAVELI,2004,Graduate,0,0,0
D & N HAVELI,2004,Post Graduate and Above,0,0,0
D & N HAVELI,2004,Total,20,19,39
D & N HAVELI,2005,No Education,16,14,30
D & N HAVELI,2005,Primary,5,3,8
D & N HAVELI,2005,Middle,8,5,13
D & N HAVELI,2005,Matriculate/Secondary,12,3,15
D & N HAVELI,2005,Hr. Secondary/Intermediate/Pre-Universit,0,3,3
D & N HAVELI,2005,Diploma,0,0,0
D & N HAVELI,2005,Graduate,0,0,0
D & N HAVELI,2005,Post Graduate and Above,0,0,0
D & N HAVELI,2005,Total,41,28,69
D & N HAVELI,2006,No Education,15,16,31
D & N HAVELI,2006,Primary,2,0,2
D & N HAVELI,2006,Middle,4,1,5
D & N HAVELI,2006,Matriculate/Secondary,2,1,3
D & N HAVELI,2006,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
D & N HAVELI,2006,Diploma,0,1,1
D & N HAVELI,2006,Graduate,0,0,0
D & N HAVELI,2006,Post Graduate and Above,0,0,0
D & N HAVELI,2006,Total,23,19,42
D & N HAVELI,2007,No Education,27,19,46
D & N HAVELI,2007,Primary,6,5,11
D & N HAVELI,2007,Middle,4,4,8
D & N HAVELI,2007,Matriculate/Secondary,5,1,6
D & N HAVELI,2007,Hr. Secondary/Intermediate/Pre-Universit,2,2,4
D & N HAVELI,2007,Diploma,0,0,0
D & N HAVELI,2007,Graduate,0,1,1
D & N HAVELI,2007,Post Graduate and Above,0,0,0
D & N HAVELI,2007,Total,44,32,76
D & N HAVELI,2008,No Education,10,13,23
D & N HAVELI,2008,Primary,11,10,21
D & N HAVELI,2008,Middle,5,2,7
D & N HAVELI,2008,Matriculate/Secondary,1,3,4
D & N HAVELI,2008,Hr. Secondary/Intermediate/Pre-Universit,1,0,1
D & N HAVELI,2008,Diploma,1,0,1
D & N HAVELI,2008,Graduate,3,0,3
D & N HAVELI,2008,Post Graduate and Above,0,0,0
D & N HAVELI,2008,Total,32,28,60
D & N HAVELI,2009,No Education,8,9,17
D & N HAVELI,2009,Primary,9,6,15
D & N HAVELI,2009,Middle,7,8,15
D & N HAVELI,2009,Matriculate/Secondary,3,1,4
D & N HAVELI,2009,Hr. Secondary/Intermediate/Pre-Universit,2,2,4
D & N HAVELI,2009,Diploma,1,0,1
D & N HAVELI,2009,Graduate,0,0,0
D & N HAVELI,2009,Post Graduate and Above,0,0,0
D & N HAVELI,2009,Total,30,26,56
D & N HAVELI,2010,No Education,15,8,23
D & N HAVELI,2010,Primary,11,12,23
D & N HAVELI,2010,Middle,6,4,10
D & N HAVELI,2010,Matriculate/Secondary,1,2,3
D & N HAVELI,2010,Hr. Secondary/Intermediate/Pre-Universit,2,0,2
D & N HAVELI,2010,Diploma,0,0,0
D & N HAVELI,2010,Graduate,2,0,2
D & N HAVELI,2010,Post Graduate and Above,0,0,0
D & N HAVELI,2010,Total,37,26,63
D & N HAVELI,2011,No Education,11,11,22
D & N HAVELI,2011,Primary,16,6,22
D & N HAVELI,2011,Middle,7,1,8
D & N HAVELI,2011,Matriculate/Secondary,5,2,7
D & N HAVELI,2011,Hr. Secondary/Intermediate/Pre-Universit,2,2,4
D & N HAVELI,2011,Diploma,0,0,0
D & N HAVELI,2011,Graduate,0,0,0
D & N HAVELI,2011,Post Graduate and Above,0,0,0
D & N HAVELI,2011,Total,41,22,63
D & N HAVELI,2012,No Education,9,8,17
D & N HAVELI,2012,Primary,14,9,23
D & N HAVELI,2012,Middle,8,6,14
D & N HAVELI,2012,Matriculate/Secondary,5,1,6
D & N HAVELI,2012,Hr. Secondary/Intermediate/Pre-Universit,3,1,4
D & N HAVELI,2012,Diploma,1,0,1
D & N HAVELI,2012,Graduate,1,0,1
D & N HAVELI,2012,Post Graduate and Above,0,0,0
D & N HAVELI,2012,Total,41,25,66
DAMAN & DIU,2001,No Education,0,0,0
DAMAN & DIU,2001,Primary,2,0,2
DAMAN & DIU,2001,Middle,4,1,5
DAMAN & DIU,2001,Matriculate/Secondary,3,2,5
DAMAN & DIU,2001,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
DAMAN & DIU,2001,Diploma,0,0,0
DAMAN & DIU,2001,Graduate,0,1,1
DAMAN & DIU,2001,Post Graduate and Above,1,0,1
DAMAN & DIU,2001,Total,10,4,14
DAMAN & DIU,2002,No Education,1,0,1
DAMAN & DIU,2002,Primary,9,1,10
DAMAN & DIU,2002,Middle,1,0,1
DAMAN & DIU,2002,Matriculate/Secondary,4,1,5
DAMAN & DIU,2002,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
DAMAN & DIU,2002,Diploma,0,0,0
DAMAN & DIU,2002,Graduate,0,0,0
DAMAN & DIU,2002,Post Graduate and Above,0,0,0
DAMAN & DIU,2002,Total,15,2,17
DAMAN & DIU,2003,No Education,3,1,4
DAMAN & DIU,2003,Primary,7,2,9
DAMAN & DIU,2003,Middle,4,3,7
DAMAN & DIU,2003,Matriculate/Secondary,2,0,2
DAMAN & DIU,2003,Hr. Secondary/Intermediate/Pre-Universit,1,0,1
DAMAN & DIU,2003,Diploma,0,0,0
DAMAN & DIU,2003,Graduate,0,0,0
DAMAN & DIU,2003,Post Graduate and Above,1,0,1
DAMAN & DIU,2003,Total,18,6,24
DAMAN & DIU,2004,No Education,2,1,3
DAMAN & DIU,2004,Primary,1,4,5
DAMAN & DIU,2004,Middle,1,2,3
DAMAN & DIU,2004,Matriculate/Secondary,1,1,2
DAMAN & DIU,2004,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
DAMAN & DIU,2004,Diploma,0,0,0
DAMAN & DIU,2004,Graduate,0,0,0
DAMAN & DIU,2004,Post Graduate and Above,0,0,0
DAMAN & DIU,2004,Total,5,8,13
DAMAN & DIU,2005,No Education,6,1,7
DAMAN & DIU,2005,Primary,7,2,9
DAMAN & DIU,2005,Middle,5,3,8
DAMAN & DIU,2005,Matriculate/Secondary,4,1,5
DAMAN & DIU,2005,Hr. Secondary/Intermediate/Pre-Universit,2,0,2
DAMAN & DIU,2005,Diploma,0,0,0
DAMAN & DIU,2005,Graduate,1,0,1
DAMAN & DIU,2005,Post Graduate and Above,0,0,0
DAMAN & DIU,2005,Total,25,7,32
DAMAN & DIU,2006,No Education,1,4,5
DAMAN & DIU,2006,Primary,6,2,8
DAMAN & DIU,2006,Middle,2,1,3
DAMAN & DIU,2006,Matriculate/Secondary,3,0,3
DAMAN & DIU,2006,Hr. Secondary/Intermediate/Pre-Universit,1,1,2
DAMAN & DIU,2006,Diploma,0,0,0
DAMAN & DIU,2006,Graduate,1,0,1
DAMAN & DIU,2006,Post Graduate and Above,0,0,0
DAMAN & DIU,2006,Total,14,8,22
DAMAN & DIU,2007,No Education,0,0,0
DAMAN & DIU,2007,Primary,1,2,3
DAMAN & DIU,2007,Middle,2,6,8
DAMAN & DIU,2007,Matriculate/Secondary,3,1,4
DAMAN & DIU,2007,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
DAMAN & DIU,2007,Diploma,0,0,0
DAMAN & DIU,2007,Graduate,0,0,0
DAMAN & DIU,2007,Post Graduate and Above,0,0,0
DAMAN & DIU,2007,Total,6,9,15
DAMAN & DIU,2008,No Education,1,2,3
DAMAN & DIU,2008,Primary,2,1,3
DAMAN & DIU,2008,Middle,2,0,2
DAMAN & DIU,2008,Matriculate/Secondary,7,1,8
DAMAN & DIU,2008,Hr. Secondary/Intermediate/Pre-Universit,1,1,2
DAMAN & DIU,2008,Diploma,0,0,0
DAMAN & DIU,2008,Graduate,1,0,1
DAMAN & DIU,2008,Post Graduate and Above,0,0,0
DAMAN & DIU,2008,Total,14,5,19
DAMAN & DIU,2009,No Education,0,1,1
DAMAN & DIU,2009,Primary,5,2,7
DAMAN & DIU,2009,Middle,5,3,8
DAMAN & DIU,2009,Matriculate/Secondary,4,1,5
DAMAN & DIU,2009,Hr. Secondary/Intermediate/Pre-Universit,0,1,1
DAMAN & DIU,2009,Diploma,0,0,0
DAMAN & DIU,2009,Graduate,1,0,1
DAMAN & DIU,2009,Post Graduate and Above,0,0,0
DAMAN & DIU,2009,Total,15,8,23
DAMAN & DIU,2010,No Education,1,0,1
DAMAN & DIU,2010,Primary,6,3,9
DAMAN & DIU,2010,Middle,4,2,6
DAMAN & DIU,2010,Matriculate/Secondary,2,3,5
DAMAN & DIU,2010,Hr. Secondary/Intermediate/Pre-Universit,1,1,2
DAMAN & DIU,2010,Diploma,4,2,6
DAMAN & DIU,2010,Graduate,1,1,2
DAMAN & DIU,2010,Post Graduate and Above,0,0,0
DAMAN & DIU,2010,Total,19,12,31
DAMAN & DIU,2011,No Education,1,0,1
DAMAN & DIU,2011,Primary,3,2,5
DAMAN & DIU,2011,Middle,5,1,6
DAMAN & DIU,2011,Matriculate/Secondary,5,10,15
DAMAN & DIU,2011,Hr. Secondary/Intermediate/Pre-Universit,2,0,2
DAMAN & DIU,2011,Diploma,1,0,1
DAMAN & DIU,2011,Graduate,0,2,2
DAMAN & DIU,2011,Post Graduate and Above,1,0,1
DAMAN & DIU,2011,Total,18,15,33
DAMAN & DIU,2012,No Education,3,1,4
DAMAN & DIU,2012,Primary,4,4,8
DAMAN & DIU,2012,Middle,6,6,12
DAMAN & DIU,2012,Matriculate/Secondary,9,0,9
DAMAN & DIU,2012,Hr. Secondary/Intermediate/Pre-Universit,1,0,1
DAMAN & DIU,2012,Diploma,0,0,0
DAMAN & DIU,2012,Graduate,0,0,0
DAMAN & DIU,2012,Post Graduate and Above,2,0,2
DAMAN & DIU,2012,Total,25,11,36
DELHI (UT),2001,No Education,124,120,244
DELHI (UT),2001,Primary,113,99,212
DELHI (UT),2001,Middle,221,151,372
DELHI (UT),2001,Matriculate/Secondary,167,76,243
DELHI (UT),2001,Hr. Secondary/Intermediate/Pre-Universit,74,54,128
DELHI (UT),2001,Diploma,9,1,10
DELHI (UT),2001,Graduate,19,7,26
DELHI (UT),2001,Post Graduate and Above,3,1,4
DELHI (UT),2001,Total,730,509,1239
DELHI (UT),2002,No Education,107,114,221
DELHI (UT),2002,Primary,121,84,205
DELHI (UT),2002,Middle,150,79,229
DELHI (UT),2002,Matriculate/Secondary,166,101,267
DELHI (UT),2002,Hr. Secondary/Intermediate/Pre-Universit,68,25,93
DELHI (UT),2002,Diploma,8,0,8
DELHI (UT),2002,Graduate,20,5,25
DELHI (UT),2002,Post Graduate and Above,3,2,5
DELHI (UT),2002,Total,643,410,1053
DELHI (UT),2003,No Education,103,86,189
DELHI (UT),2003,Primary,157,102,259
DELHI (UT),2003,Middle,189,89,278
DELHI (UT),2003,Matriculate/Secondary,153,93,246
DELHI (UT),2003,Hr. Secondary/Intermediate/Pre-Universit,112,26,138
DELHI (UT),2003,Diploma,5,4,9
DELHI (UT),2003,Graduate,21,12,33
DELHI (UT),2003,Post Graduate and Above,1,0,1
DELHI (UT),2003,Total,741,412,1153
DELHI (UT),2004,No Education,120,83,203
DELHI (UT),2004,Primary,147,81,228
DELHI (UT),2004,Middle,239,122,361
DELHI (UT),2004,Matriculate/Secondary,196,129,325
DELHI (UT),2004,Hr. Secondary/Intermediate/Pre-Universit,68,31,99
DELHI (UT),2004,Diploma,5,3,8
DELHI (UT),2004,Graduate,21,6,27
DELHI (UT),2004,Post Graduate and Above,3,2,5
DELHI (UT),2004,Total,799,457,1256
DELHI (UT),2005,No Education,155,130,285
DELHI (UT),2005,Primary,160,102,262
DELHI (UT),2005,Middle,156,94,250
DELHI (UT),2005,Matriculate/Secondary,200,96,296
DELHI (UT),2005,Hr. Secondary/Intermediate/Pre-Universit,77,31,108
DELHI (UT),2005,Diploma,3,2,5
DELHI (UT),2005,Graduate,23,12,35
DELHI (UT),2005,Post Graduate and Above,3,1,4
DELHI (UT),2005,Total,777,468,1245
DELHI (UT),2006,No Education,166,119,285
DELHI (UT),2006,Primary,148,111,259
DELHI (UT),2006,Middle,251,134,385
DELHI (UT),2006,Matriculate/Secondary,190,102,292
DELHI (UT),2006,Hr. Secondary/Intermediate/Pre-Universit,120,43,163
DELHI (UT),2006,Diploma,47,6,53
DELHI (UT),2006,Graduate,35,15,50
DELHI (UT),2006,Post Graduate and Above,3,2,5
DELHI (UT),2006,Total,960,532,1492
DELHI (UT),2007,No Education,145,124,269
DELHI (UT),2007,Primary,169,82,251
DELHI (UT),2007,Middle,245,117,362
DELHI (UT),2007,Matriculate/Secondary,228,119,347
DELHI (UT),2007,Hr. Secondary/Intermediate/Pre-Universit,138,52,190
DELHI (UT),2007,Diploma,7,5,12
DELHI (UT),2007,Graduate,34,14,48
DELHI (UT),2007,Post Graduate and Above,0,2,2
DELHI (UT),2007,Total,966,515,1481
DELHI (UT),2008,No Education,97,88,185
DELHI (UT),2008,Primary,144,85,229
DELHI (UT),2008,Middle,187,114,301
DELHI (UT),2008,Matriculate/Secondary,205,134,339
DELHI (UT),2008,Hr. Secondary/Intermediate/Pre-Universit,113,68,181
DELHI (UT),2008,Diploma,6,4,10
DELHI (UT),2008,Graduate,35,13,48
DELHI (UT),2008,Post Graduate and Above,8,2,10
DELHI (UT),2008,Total,795,508,1303
DELHI (UT),2009,No Education,140,112,252
DELHI (UT),2009,Primary,145,84,229
DELHI (UT),2009,Middle,222,141,363
DELHI (UT),2009,Matriculate/Secondary,267,124,391
DELHI (UT),2009,Hr. Secondary/Intermediate/Pre-Universit,100,65,165
DELHI (UT),2009,Diploma,9,3,12
DELHI (UT),2009,Graduate,35,15,50
DELHI (UT),2009,Post Graduate and Above,15,0,15
DELHI (UT),2009,Total,933,544,1477
DELHI (UT),2010,No Education,136,98,234
DELHI (UT),2010,Primary,161,122,283
DELHI (UT),2010,Middle,214,145,359
DELHI (UT),2010,Matriculate/Secondary,240,117,357
DELHI (UT),2010,Hr. Secondary/Intermediate/Pre-Universit,142,69,211
DELHI (UT),2010,Diploma,10,3,13
DELHI (UT),2010,Graduate,38,25,63
DELHI (UT),2010,Post Graduate and Above,20,3,23
DELHI (UT),2010,Total,961,582,1543
DELHI (UT),2011,No Education,121,72,193
DELHI (UT),2011,Primary,189,93,282
DELHI (UT),2011,Middle,262,129,391
DELHI (UT),2011,Matriculate/Secondary,348,148,496
DELHI (UT),2011,Hr. Secondary/Intermediate/Pre-Universit,178,84,262
DELHI (UT),2011,Diploma,13,5,18
DELHI (UT),2011,Graduate,56,16,72
DELHI (UT),2011,Post Graduate and Above,1,1,2
DELHI (UT),2011,Total,1168,548,1716
DELHI (UT),2012,No Education,177,78,255
DELHI (UT),2012,Primary,156,94,250
DELHI (UT),2012,Middle,277,156,433
DELHI (UT),2012,Matriculate/Secondary,342,195,537
DELHI (UT),2012,Hr. Secondary/Intermediate/Pre-Universit,211,95,306
DELHI (UT),2012,Diploma,4,2,6
DELHI (UT),2012,Graduate,69,31,100
DELHI (UT),2012,Post Graduate and Above,10,2,12
DELHI (UT),2012,Total,1246,653,1899
LAKSHADWEEP,2001,No Education,0,0,0
LAKSHADWEEP,2001,Primary,0,0,0
LAKSHADWEEP,2001,Middle,0,0,0
LAKSHADWEEP,2001,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2001,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2001,Diploma,0,0,0
LAKSHADWEEP,2001,Graduate,0,0,0
LAKSHADWEEP,2001,Post Graduate and Above,0,0,0
LAKSHADWEEP,2001,Total,0,0,0
LAKSHADWEEP,2002,No Education,0,0,0
LAKSHADWEEP,2002,Primary,0,0,0
LAKSHADWEEP,2002,Middle,0,0,0
LAKSHADWEEP,2002,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2002,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2002,Diploma,0,0,0
LAKSHADWEEP,2002,Graduate,0,0,0
LAKSHADWEEP,2002,Post Graduate and Above,0,0,0
LAKSHADWEEP,2002,Total,0,0,0
LAKSHADWEEP,2003,No Education,0,0,0
LAKSHADWEEP,2003,Primary,1,0,1
LAKSHADWEEP,2003,Middle,0,1,1
LAKSHADWEEP,2003,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2003,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2003,Diploma,0,0,0
LAKSHADWEEP,2003,Graduate,0,0,0
LAKSHADWEEP,2003,Post Graduate and Above,0,0,0
LAKSHADWEEP,2003,Total,1,1,2
LAKSHADWEEP,2004,No Education,0,0,0
LAKSHADWEEP,2004,Primary,0,0,0
LAKSHADWEEP,2004,Middle,0,0,0
LAKSHADWEEP,2004,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2004,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2004,Diploma,0,0,0
LAKSHADWEEP,2004,Graduate,0,0,0
LAKSHADWEEP,2004,Post Graduate and Above,0,0,0
LAKSHADWEEP,2004,Total,0,0,0
LAKSHADWEEP,2005,No Education,0,0,0
LAKSHADWEEP,2005,Primary,0,0,0
LAKSHADWEEP,2005,Middle,0,0,0
LAKSHADWEEP,2005,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2005,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2005,Diploma,0,0,0
LAKSHADWEEP,2005,Graduate,0,0,0
LAKSHADWEEP,2005,Post Graduate and Above,0,0,0
LAKSHADWEEP,2005,Total,0,0,0
LAKSHADWEEP,2006,No Education,0,0,0
LAKSHADWEEP,2006,Primary,0,0,0
LAKSHADWEEP,2006,Middle,0,0,0
LAKSHADWEEP,2006,Matriculate/Secondary,0,1,1
LAKSHADWEEP,2006,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2006,Diploma,0,0,0
LAKSHADWEEP,2006,Graduate,1,0,1
LAKSHADWEEP,2006,Post Graduate and Above,0,0,0
LAKSHADWEEP,2006,Total,1,1,2
LAKSHADWEEP,2007,No Education,0,0,0
LAKSHADWEEP,2007,Primary,0,0,0
LAKSHADWEEP,2007,Middle,0,0,0
LAKSHADWEEP,2007,Matriculate/Secondary,1,2,3
LAKSHADWEEP,2007,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2007,Diploma,0,0,0
LAKSHADWEEP,2007,Graduate,0,0,0
LAKSHADWEEP,2007,Post Graduate and Above,0,0,0
LAKSHADWEEP,2007,Total,1,2,3
LAKSHADWEEP,2008,No Education,0,0,0
LAKSHADWEEP,2008,Primary,0,0,0
LAKSHADWEEP,2008,Middle,0,0,0
LAKSHADWEEP,2008,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2008,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2008,Diploma,0,0,0
LAKSHADWEEP,2008,Graduate,0,0,0
LAKSHADWEEP,2008,Post Graduate and Above,0,0,0
LAKSHADWEEP,2008,Total,0,0,0
LAKSHADWEEP,2009,No Education,0,0,0
LAKSHADWEEP,2009,Primary,0,0,0
LAKSHADWEEP,2009,Middle,0,0,0
LAKSHADWEEP,2009,Matriculate/Secondary,0,1,1
LAKSHADWEEP,2009,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2009,Diploma,0,0,0
LAKSHADWEEP,2009,Graduate,0,0,0
LAKSHADWEEP,2009,Post Graduate and Above,0,0,0
LAKSHADWEEP,2009,Total,0,1,1
LAKSHADWEEP,2010,No Education,0,0,0
LAKSHADWEEP,2010,Primary,0,0,0
LAKSHADWEEP,2010,Middle,0,1,1
LAKSHADWEEP,2010,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2010,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2010,Diploma,0,0,0
LAKSHADWEEP,2010,Graduate,0,0,0
LAKSHADWEEP,2010,Post Graduate and Above,0,0,0
LAKSHADWEEP,2010,Total,0,1,1
LAKSHADWEEP,2011,No Education,0,0,0
LAKSHADWEEP,2011,Primary,0,0,0
LAKSHADWEEP,2011,Middle,0,0,0
LAKSHADWEEP,2011,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2011,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2011,Diploma,0,0,0
LAKSHADWEEP,2011,Graduate,0,0,0
LAKSHADWEEP,2011,Post Graduate and Above,0,0,0
LAKSHADWEEP,2011,Total,0,0,0
LAKSHADWEEP,2012,No Education,0,0,0
LAKSHADWEEP,2012,Primary,1,0,1
LAKSHADWEEP,2012,Middle,0,0,0
LAKSHADWEEP,2012,Matriculate/Secondary,0,0,0
LAKSHADWEEP,2012,Hr. Secondary/Intermediate/Pre-Universit,0,0,0
LAKSHADWEEP,2012,Diploma,0,0,0
LAKSHADWEEP,2012,Graduate,0,0,0
LAKSHADWEEP,2012,Post Graduate and Above,0,0,0
LAKSHADWEEP,2012,Total,1,0,1
PUDUCHERRY,2001,No Education,27,6,33
PUDUCHERRY,2001,Primary,103,51,154
PUDUCHERRY,2001,Middle,133,110,243
PUDUCHERRY,2001,Matriculate/Secondary,23,13,36
PUDUCHERRY,2001,Hr. Secondary/Intermediate/Pre-Universit,32,21,53
PUDUCHERRY,2001,Diploma,1,0,1
PUDUCHERRY,2001,Graduate,4,5,9
PUDUCHERRY,2001,Post Graduate and Above,0,0,0
