0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
RAJASTHAN,2012,Professional/Career Problem,0,9,41,17,3,70,0,1,1,0,0,2,72
RAJASTHAN,2012,Property Dispute,0,3,35,25,0,63,0,12,6,3,0,21,84
RAJASTHAN,2012,Unemployment,0,13,15,0,0,28,0,1,0,0,0,1,29
RAJASTHAN,2012,Causes Not known,14,177,176,85,18,470,10,93,57,25,8,193,663
RAJASTHAN,2012,Other Causes (Please Specity),38,356,317,282,50,1043,15,157,159,55,13,399,1442
RAJASTHAN,2012,Total,68,1086,1160,759,154,3227,40,741,562,191,60,1594,4821
RAJASTHAN,2012,Total Illness,7,102,175,102,32,418,3,98,83,35,23,242,660
SIKKIM,2001,Bankruptcy or Sudden change in Economic,0,0,2,0,0,2,0,0,0,0,0,0,2
SIKKIM,2001,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Cancellation/Non-Settlement of Marriage,0,1,0,0,0,1,0,0,0,0,0,0,1
SIKKIM,2001,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Insanity/Mental Illness,0,1,3,1,0,5,0,1,3,0,0,4,9
SIKKIM,2001,Other Prolonged Illness,0,0,3,0,0,3,0,1,1,0,0,2,5
SIKKIM,2001,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Drug Abuse/Addiction,0,1,0,0,0,1,0,0,0,0,0,0,1
SIKKIM,2001,Failure in Examination,0,0,0,0,0,0,0,1,0,0,0,1,1
SIKKIM,2001,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Family Problems,0,4,5,1,2,12,0,3,7,0,0,10,22
SIKKIM,2001,Ideological Causes/Hero Worshipping,0,0,1,1,0,2,0,0,0,0,0,0,2
SIKKIM,2001,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Love Affairs,0,1,0,0,0,1,0,2,1,0,0,3,4
SIKKIM,2001,"Physical Abuse (Rape,Incest Etc.)",0,0,1,0,0,1,0,0,0,0,0,0,1
SIKKIM,2001,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Unemployment,0,1,0,0,0,1,0,0,0,0,0,0,1
SIKKIM,2001,Causes Not known,0,16,12,2,1,31,1,6,4,0,0,11,42
SIKKIM,2001,Other Causes (Please Specity),0,2,0,0,0,2,1,0,0,0,0,1,3
SIKKIM,2001,Total,0,27,27,5,3,62,2,14,16,0,0,32,94
SIKKIM,2001,Total Illness,0,1,6,1,0,8,0,2,4,0,0,6,14
SIKKIM,2002,Bankruptcy or Sudden change in Economic Status,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Cancellation/Non-Settlement of Marriage,0,1,0,0,0,1,0,0,0,0,0,0,1
SIKKIM,2002,Not having Children (Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Insanity/Mental Illness,0,4,3,2,1,10,1,3,4,2,2,12,22
SIKKIM,2002,Other Prolonged Illness,0,0,1,1,2,4,0,0,0,1,0,1,5
SIKKIM,2002,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Drug Abuse/Addiction,0,1,0,1,0,2,0,0,0,0,0,0,2
SIKKIM,2002,Failure in Examination,0,1,0,0,0,1,0,2,0,0,0,2,3
SIKKIM,2002,Fall in Social Reputation,0,0,1,0,0,1,0,0,0,0,0,0,1
SIKKIM,2002,Family Problems,1,1,5,2,1,10,0,2,1,2,0,5,15
SIKKIM,2002,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Love Affairs,0,1,0,0,0,1,0,1,0,0,0,1,2
SIKKIM,2002,"Physical Abuse (Rape,Incest Etc.)",0,1,0,1,0,2,0,0,0,0,0,0,2
SIKKIM,2002,Poverty,0,0,0,1,0,1,0,0,0,0,0,0,1
SIKKIM,2002,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Unemployment,0,0,4,1,0,5,0,0,0,0,0,0,5
SIKKIM,2002,Causes Not known,2,2,4,1,1,10,0,3,0,0,0,3,13
SIKKIM,2002,Other Causes (Please Specity),0,3,1,1,1,6,0,0,0,0,0,0,6
SIKKIM,2002,Total,3,15,19,11,6,54,1,11,5,5,2,24,78
SIKKIM,2002,Total Illness,0,4,4,3,3,14,1,3,4,3,2,13,27
SIKKIM,2003,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,1,0,0,0,1,1
SIKKIM,2003,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Insanity/Mental Illness,0,4,4,1,0,9,0,1,2,0,0,3,12
SIKKIM,2003,Other Prolonged Illness,1,4,0,0,0,5,0,2,0,0,0,2,7
SIKKIM,2003,Death of Dear Person,0,0,0,1,0,1,0,0,0,0,0,0,1
SIKKIM,2003,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Drug Abuse/Addiction,0,2,4,5,0,11,0,0,0,0,0,0,11
SIKKIM,2003,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Family Problems,0,9,2,0,0,11,0,1,2,1,0,4,15
SIKKIM,2003,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Love Affairs,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Causes Not known,0,6,6,7,12,31,0,4,4,10,9,27,58
SIKKIM,2003,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Total,1,25,16,14,12,68,0,9,8,11,9,37,105
SIKKIM,2003,Total Illness,1,8,4,1,0,14,0,3,2,0,0,5,19
SIKKIM,2004,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,1,0,0,1,1
SIKKIM,2004,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Insanity/Mental Illness,0,0,7,6,4,17,0,0,3,5,4,12,29
SIKKIM,2004,Other Prolonged Illness,0,0,0,0,16,16,0,0,0,0,5,5,21
SIKKIM,2004,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Drug Abuse/Addiction,0,0,2,3,0,5,0,0,0,0,0,0,5
SIKKIM,2004,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Family Problems,0,0,3,2,2,7,0,0,5,8,9,22,29
SIKKIM,2004,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Love Affairs,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Causes Not known,0,0,5,2,4,11,0,0,0,2,0,2,13
SIKKIM,2004,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Total,0,0,17,13,26,56,0,0,9,15,18,42,98
SIKKIM,2004,Total Illness,0,0,7,6,20,33,0,0,3,5,9,17,50
SIKKIM,2005,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Insanity/Mental Illness,1,3,0,0,0,4,0,0,1,1,3,5,9
SIKKIM,2005,Other Prolonged Illness,0,0,0,3,1,4,0,0,3,0,1,4,8
SIKKIM,2005,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Drug Abuse/Addiction,0,4,1,0,0,5,0,0,0,0,0,0,5
SIKKIM,2005,Failure in Examination,0,0,0,0,0,0,1,0,0,0,0,1,1
SIKKIM,2005,Fall in Social Reputation,0,1,0,0,0,1,0,1,1,2,0,4,5
SIKKIM,2005,Family Problems,1,4,3,3,3,14,0,6,3,1,1,11,25
SIKKIM,2005,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Love Affairs,0,2,0,0,0,2,0,1,0,0,0,1,3
SIKKIM,2005,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Unemployment,0,0,1,0,0,1,0,0,0,0,0,0,1
SIKKIM,2005,Causes Not known,0,5,3,0,0,8,1,2,4,0,0,7,15
SIKKIM,2005,Other Causes (Please Specity),0,7,9,7,0,23,0,4,7,3,0,14,37
SIKKIM,2005,Total,2,26,17,13,4,62,2,14,19,7,5,47,109
SIKKIM,2005,Total Illness,1,3,0,3,1,8,0,0,4,1,4,9,17
SIKKIM,2006,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Insanity/Mental Illness,3,34,22,12,0,71,2,22,13,1,3,41,112
SIKKIM,2006,Other Prolonged Illness,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Drug Abuse/Addiction,0,1,2,0,0,3,0,0,0,0,1,1,4
SIKKIM,2006,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Family Problems,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Love Affairs,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Causes Not known,1,10,5,2,0,18,1,3,0,0,0,4,22
SIKKIM,2006,Other Causes (Please Specity),0,4,2,0,0,6,0,1,0,0,0,1,7
SIKKIM,2006,Total,4,49,31,14,0,98,3,26,13,1,4,47,145
SIKKIM,2006,Total Illness,3,34,22,12,0,71,2,22,13,1,3,41,112
SIKKIM,2007,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Insanity/Mental Illness,0,2,1,4,0,7,0,0,0,0,0,0,7
SIKKIM,2007,Other Prolonged Illness,0,0,0,0,2,2,0,0,0,0,0,0,2
SIKKIM,2007,Death of Dear Person,0,2,0,0,0,2,0,0,0,0,0,0,2
SIKKIM,2007,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Drug Abuse/Addiction,2,2,0,0,0,4,0,0,0,0,0,0,4
SIKKIM,2007,Failure in Examination,3,0,0,0,0,3,0,0,0,0,0,0,3
SIKKIM,2007,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Family Problems,0,0,9,0,0,9,0,0,0,0,0,0,9
SIKKIM,2007,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Love Affairs,0,1,0,0,0,1,0,0,0,0,0,0,1
SIKKIM,2007,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Unemployment,0,1,0,0,0,1,0,0,0,0,0,0,1
SIKKIM,2007,Causes Not known,0,31,12,8,0,51,1,14,0,3,0,18,69
SIKKIM,2007,Other Causes (Please Specity),0,2,2,0,0,4,6,5,8,1,0,20,24
SIKKIM,2007,Total,5,41,24,12,2,84,7,19,8,4,0,38,122
SIKKIM,2007,Total Illness,0,2,1,4,2,9,0,0,0,0,0,0,9
SIKKIM,2008,Bankruptcy or Sudden change in Economic,0,2,4,2,0,8,0,5,3,2,1,11,19
SIKKIM,2008,Suspected/Illicit Relation,0,4,2,3,0,9,0,4,2,0,0,6,15
SIKKIM,2008,Cancellation/Non-Settlement of Marriage,0,10,4,3,0,17,0,4,4,0,0,8,25
SIKKIM,2008,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Insanity/Mental Illness,2,4,2,3,0,11,0,2,2,1,1,6,17
SIKKIM,2008,Other Prolonged Illness,0,1,2,1,0,4,0,0,0,0,0,0,4
SIKKIM,2008,Death of Dear Person,0,0,0,0,0,0,0,2,2,0,0,4,4
SIKKIM,2008,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Drug Abuse/Addiction,0,2,1,0,0,3,0,0,0,0,0,0,3
SIKKIM,2008,Failure in Examination,0,0,0,0,0,0,0,2,1,0,0,3,3
SIKKIM,2008,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Family Problems,0,7,9,6,3,25,0,4,6,5,1,16,41
SIKKIM,2008,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Love Affairs,0,8,2,0,0,10,0,0,0,0,0,0,10
SIKKIM,2008,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Causes Not known,0,10,5,10,3,28,0,0,1,1,0,2,30
SIKKIM,2008,Other Causes (Please Specity),0,22,38,37,4,101,0,3,5,4,3,15,116
SIKKIM,2008,Total,2,70,69,65,10,216,0,26,26,13,6,71,287
SIKKIM,2008,Total Illness,2,5,4,4,0,15,0,2,2,1,1,6,21
SIKKIM,2009,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Cancellation/Non-Settlement of Marriage,0,5,0,0,0,5,0,8,1,0,0,9,14
SIKKIM,2009,Not having Children(Barrenness/Impotency,0,0,0,1,0,1,0,0,1,2,0,3,4
SIKKIM,2009,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Cancer,0,0,0,5,1,6,0,0,0,1,0,1,7
SIKKIM,2009,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Insanity/Mental Illness,0,2,1,1,0,4,0,3,2,1,0,6,10
SIKKIM,2009,Other Prolonged Illness,0,0,1,1,1,3,0,0,0,0,0,0,3
SIKKIM,2009,Death of Dear Person,0,2,0,0,0,2,0,3,1,0,0,4,6
SIKKIM,2009,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Drug Abuse/Addiction,0,3,2,0,0,5,0,0,0,0,0,0,5
SIKKIM,2009,Failure in Examination,0,5,0,0,0,5,0,6,0,0,0,6,11
SIKKIM,2009,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Family Problems,0,5,2,1,0,8,0,6,2,1,0,9,17
SIKKIM,2009,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Love Affairs,0,2,1,0,0,3,0,3,1,0,0,4,7
SIKKIM,2009,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Professional/Career Problem,0,0,5,2,0,7,0,8,2,0,0,10,17
SIKKIM,2009,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Unemployment,0,0,2,1,0,3,0,3,1,0,0,4,7
SIKKIM,2009,Causes Not known,2,29,7,10,5,53,1,2,1,1,0,5,58
SIKKIM,2009,Other Causes (Please Specity),1,12,2,1,1,17,2,15,17,17,7,58,75
SIKKIM,2009,Total,3,65,23,23,8,122,3,57,29,23,7,119,241
SIKKIM,2009,Total Illness,0,2,2,7,2,13,0,3,2,2,0,7,20
SIKKIM,2010,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,1,0,0,1,1
SIKKIM,2010,Suspected/Illicit Relation,0,0,0,0,0,0,0,1,0,0,0,1,1
SIKKIM,2010,Cancellation/Non-Settlement of Marriage,0,11,3,0,0,14,0,2,1,0,0,3,17
SIKKIM,2010,Not having Children(Barrenness/Impotency,0,3,1,0,0,4,0,1,2,0,0,3,7
SIKKIM,2010,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Cancer,0,0,0,2,0,2,0,0,0,1,0,1,3
SIKKIM,2010,Paralysis,0,0,0,0,0,0,0,0,1,0,0,1,1
SIKKIM,2010,Insanity/Mental Illness,0,9,11,1,0,21,0,2,0,2,0,4,25
SIKKIM,2010,Other Prolonged Illness,0,6,8,3,1,18,0,2,1,1,1,5,23
SIKKIM,2010,Death of Dear Person,0,0,0,1,0,1,0,0,0,0,0,0,1
SIKKIM,2010,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Divorce,0,0,1,0,0,1,0,1,1,0,0,2,3
SIKKIM,2010,Drug Abuse/Addiction,0,4,2,0,0,6,0,0,0,0,0,0,6
SIKKIM,2010,Failure in Examination,0,2,0,1,0,3,0,0,1,0,0,1,4
SIKKIM,2010,Fall in Social Reputation,0,0,1,0,0,1,0,0,2,2,0,4,5
SIKKIM,2010,Family Problems,0,5,12,3,1,21,0,2,1,2,1,6,27
SIKKIM,2010,Ideological Causes/Hero Worshipping,0,0,0,1,0,1,0,0,1,0,0,1,2
SIKKIM,2010,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Love Affairs,0,2,3,0,0,5,0,0,1,0,0,1,6
SIKKIM,2010,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Professional/Career Problem,0,0,0,0,0,0,0,0,2,0,0,2,2
SIKKIM,2010,Property Dispute,0,0,0,0,0,0,0,0,0,1,0,1,1
SIKKIM,2010,Unemployment,0,0,3,0,0,3,0,0,3,0,0,3,6
SIKKIM,2010,Causes Not known,21,36,26,18,13,114,0,2,1,1,1,5,119
SIKKIM,2010,Other Causes (Please Specity),0,20,0,0,0,20,0,0,0,0,0,0,20
SIKKIM,2010,Total,21,98,71,30,15,235,0,13,19,10,3,45,280
SIKKIM,2010,Total Illness,0,15,19,6,1,41,0,4,2,4,1,11,52
SIKKIM,2011,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Insanity/Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Other Prolonged Illness,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Drug Abuse/Addiction,0,6,3,1,0,10,0,0,0,0,0,0,10
SIKKIM,2011,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
